Komen,Klasifikasi
aku sudah pernah lihat semuanya,1
aku ngehayal dulu ahhhhh....,1
aku udah pernah melihat semuanya,1
maafkan ingatan ku yang masih kuat,1
"Tapi semenjak aku lihat videonya ,setiap dia muncul jdi ingat terus",1
pas gyng jago bgt njr,1
wkwkw inget sesuatu jadinya,1
masih di tunggu vidio selanjutnya,1
aku pengen sama km gmn caranya,1
kalau mau mecintai seseorang harus tau luar dalem nya dulu wkwkwkw,1
aq kebayang sma hutan rimba,1
gmna rasanya kamu ya,1
"aku dh tau ,arah tidur mu, dan segala isinya",1
masih terbayang,1
masih saya simpan,1
pantau trus 20 detik,1
udh tau bntuk nya alhamdulilah,1
masih inget bulu nya,1
aku mengenal luar dan dalam dan mengenal gaya yg di perligatkan,1
luar dalam cantik semuanya,1
kita mengenalnya luar dan dalam,1
aku ke inget muka expresinya pass ,1
ingat goyang Anyar,1
aku klo liat ini ke ingat yg dulu buang di luar apa ddalm mah..bisikan nya nyata full,1
kebayang pinggiran ya agak gelap...,1
semakin sering dia muncul. semakin sering pula aku kluar masuk wc,1
"otak gw jalan""",1
pake baju ini lebih terang kayanya...,1
mangap2 dlu lah baru ksh ide,1
masih terekam jelas diingatanku,1
item tapinya,1
aku benci pikiranku ,1
aku udh liat punyamu dan juga liat punya yukinobu,1
"lihat Gaya di joget, jdi ingat Vidio nya",1
yang penting udah ngerti goyangan nya ,1
transparan bebs,1
kok kepikiran kamu yang dulu,1
pokonya gx penasaran lagi,1
ingin hilang ingatan.,1
Maaf sdh gk penasaran lagi #boring,1
"gue kenal luar dlmnya, meski blm prnh bertemu ",1
goyangan nya asikk yaa,1
uenak banget uey,1
makan pisang ambon aja,1
mengenal luar dalam,1
gw suka lidah mu eh senyum mu maksdnya,1
"aku ingat semuanya:""",1
asinya pun terasa enak dan gurih,1
ingatan ku sangat kuat ,1
goyangan nya masih sama dngan yg viral kemren..,1
kebayang juga yang itu yekan,1
item jgak isi nya,1
pikiranku traveling kemana2,1
"Kagak usah pakek pakian juga kak, kita udah tau isi dalemnya juga ",1
Masih teringat tentangmu tiap detiknya~,1
aku mengenal luar dan dalam tp tak mengenal rasa nya pengen banget ,1
goyangan nya masih sama,1
q hanya kebayang rasanya itu2 saja,1
aku mengenalmu sampai kedalaman,1
enk msh bisa joget2 ga harus di tahan ,1
ingatanku sekuat ini ya allah,1
hanya bsa mengucapkan terimakasih ,1
gak usah di hujat lagi ya guys karna kalian belum tentu tau dalamnya klo aku sih udah tau,1
nerawang,1
nah kan keinget lgi,1
si Melet,1
enak pol kok ,1
yahhh jadi ngiget vidioo nya,1
cukup ferguso... tdk bisa kulupakan. seakan2 tmbus pndang.,1
bagus banget dlaam nya,1
udah tau ko,1
terngiang - ngiang,1
pngen ngen Ama mbak Gisel..,1
tirai itu mengingat kan ku sesuatu,1
kalo dari perut nya sih sama,1
pas goyang ko merem melek sel?,1
semuanya masih terbayang jelas ,1
gk penasaran sudah pernah lihat,1
kebayang ngen,1
dia berpakaian tpi otak q spt tembus pandang ,1
lebaaat syekaliii,1
jir kencang,1
liat mbaknya kok imajinasiku jdi brubh ya,1
ia masih kebayang,1
inget goncanganya sumpah ngilu gw,1
kalau liat dia lewat gini yg kelintas,1
aku suda melihat mu semuanya,1
luar dalam bun,1
menolak punah ehhhh salah.maksud nya menolak lupa luar dalam,1
se bagus bagus nya suara dia lebih indah yg ah uh ih,0
aku masih ingat gayanya loh,1
janda bkn sembarang janda,1
pingin ngerasain. ,1
terngiang-ngiang,1
"yah di lwt, jd keinget itu ahhaaha.. kok dia gak malu ya ",1
"emang kurang ajar kalian,emang kalian aja nyimpen vidionya,aku jg nyimpen",1
setidaknya aku udh pernah tau,1
udah di hotel mana lagi thuu,1
aku tau gaya kesukaanmu hlo,1
paling demen liat goyangannya..,1
"Aku tidak hanya mengenal luar dalammu , namun aromanya masih ku ingat ",1
udah liat isinyaa.,1
dah lihat private sabun mana sabun,1
udah di cukur belum ya..?,1
Bunderannya tetap item bun,1
Koq gw jadi inget vidio itu yah...,1
skarang gua udh akrab ama gisel soalnya gua dah kenal dia luar dalam. ,1
udh gak penasaran lagi,1
Wow gw nenyebutnya lincah dan tahan lama *iklan alkalin ,1
tp klo Gisel maw . gu siap.. gak nolak. punya istri dia.,1
expresinya enak banget ya gaes yaa,1
bulunya rapih ya gaessss,1
terbayang lagii dan lagiii... itu tuhh... ,1
aku sudah hafal yg di dalam sungguh susah move on,1
yg pake bikini aja dong gisel pliss,1
entah kenapa jadi inget lagi,1
agak coklat,1
mukanya tebal kali,1
kok gak ditahan sih,1
fix ingatanku cuman satu. pusarnya sama.,1
dalaman lo indah seindah gw bayangin lo lg ma gw di saat itu,1
sungguh aqu tak bisa melepaskan ingatan ku tentang hari itu ,1
skip udh lihat ,1
Gaya duduk bund,1
MAKAN PISANG AJ,1
fiks langsung ke bayang,1
"Goyangannya bagus,, eeh jogednya bagis ding..",1
"udah lihat dalemnya , biasa aja gak istimewa ",1
gausah ditutup kami udah tau dalemnya kok gosongd,1
aku berdoa agar dia cepaat lupa dengan tragedi kmren agar cepat membuat adegan baru,1
Jago bener goyangnya,1
penggoyang handal ,1
Diatas kan..,1
Enak kayanya,1
Buk gak ngen,1
langsung flash back otak gue,1
lebat bukan begitu ,1
luar dalam?,1
katanya lebih dari 5x yah ka?,1
melihat isi dalam mu boleh,1
blm kenal blm ktemu tapi aku dlm nya,1
satu indonesia fiks udah lihat dalamnya,1
bnyk yg komen udh pda tau luar dalamnya kasyan yak mungkin gw doang yg blm tau boleh di donk di share di sini kek apa si,1
asik udah pernah lihat pas ngk pake baju siapa yank belum pernah liat,1
aduh ngebayangin nya udh bikin seger ,1
aku akui dia emng senior dalam bergoyang,1
yang jelas gue sudah lihat ,1
kena skandal bukan nya kere mlh bnyk endorss,1
inget waktu diatas dan gigit bibirnya,1
kebayabg yg 3 dekit di hotel ngelonthhhe wkwkwk,1
bner2 cantik luar dalam..,1
aku mengenal Mu dari berbagai segi,1
kalo liat dia pasti inget kesana ,1
gue uda tau,1
saya menyebutnya tatag dan kuat,1
Gw belun lupa yaaa,1
auranya gelap.....pakai lampu,1
Kalo liat Gisel tuh kaya liat.... dahlah,1
Masih dalam ingatan,1
ngakk kebayang yaa 15 menit enak banget liat nya,1
goyangnya pandai amat ya bun,1
gila badanya yg kala itu di atas,1
bukan maen pasti sudah maenn,1
goyangan nya lincah banget,1
apakah kalian sdh lupa?ok fix gue doang yg blm lupa,1
aku tau walapun singkat ,1
Sudah mengenal luar dalam,1
Lincah ya gatel nya sel ,1
defini tidak kenal tapi tau dimana letak tai lalatnya,1
kebayang kan,1
jangan blendrang aja kak. enak banget,1
oh begitu isinya,1
udah tau isinya,1
saya sdh liat,1
kebayang ulekanya mantap ,1
inget bgt ..msh teringat sekali ia menetes kan,1
ini dia yg paling lincah di atas...,1
kebayang bikin vidio bareng,1
terasa tembus pandang ni mata lihat mu kak,1
"percuma pake baju,Vidio anda masih ada di saya",1
iya emang kebayang rasanya.,1
kok aku melihat seperti tembus pandang yah (jendela.a),1
apa cuma gua yg belum pernah liat dalemnya,1
saya tau isi nya,1
aku udah tau ukuran nya,1
masih ok kok goyangnya ,1
aq ingat suaranya merdu ,1
gak kebayang rasanya,1
ingatan ku menolak lupa,1
"keinget buletnya , kasih tips dong kk, kan gw juga pengen bulet dan rapi kaya gituu... ",1
agak traveling gpp kali,1
semua mengenalnya luar dalam ,1
luar dalam udh tau donkk,1
dorasi nya pendek bnget,1
ingatan ku kembali pulih loh,1
belum prnah ktemu loh tapi udh tau gw liar dan dalam nya wkwk canda blm prnah nonton gw mah,1
udah terlanjur gue tengok semuanya. luar dalam. Maaf,1
aku tidak lupa akan indahnya pemandangan,0
goyangannya menyenangkan,1
"urat malunya dibeli tukang bakso urat kali ya.... tp percayalah, aku mengenalmu luar dan dalam magis (mama gisel) ..",1
Masih bisa joget nih terjyata ,1
udah di cukur belumm,1
apa cuma aku yg blom pernah ketemu tapi udah liat dalamnya.,1
udah gakepo ama dalemnya,1
goyanya tak bisa ku lupa,1
melihat gisel terasa tembus pandang.. menolak lupa.,1
dia yg sangat berjasa membantu produk sabun di indonesia semakin laris,1
percuma Pakek baju..,1
gue kebayang lu pakai kimono,1
licah di atas ,1
mending Gk ush pake apa ap Soalnya udh kenal luar dalam z,1
Dan aku masih mengingat jelas ,1
sudah tau dalamnya. sudah tidak penasaran lagi,1
gw juga masih kebayang Maimunah,1
"rimbuunn,,,",1
melihat mu aku ingat sesuatu!!! ,1
"pengen kekamar mandi dulu bntr, padahal tadinya ga pengen.",1
pasti keinget sesuatu,1
"Haaaa,,,,,bagus y luar dalam",1
Goyangnya mirip ya,1
"udah ga penasaran lagi, jadi ga seru liat nya",1
"sok imut, padahal semua org sudah tau isinya luar dalam ",1
kebayang yg kemaren mek,1
memang gisel pintar goyang ,1
msh kbyng,1
inget bgt pas melet ,1
goyangannya sambil duduk juga pinter,1
iya kebayang bangetttttt wkwk,1
Luar dalam mengenalmu,1
JD PGN liat lg,1
jd inget lg tuh kan,1
ini baju disiapkan buat 60 detik ,1
lebih enak lihat tubuhmu bunda,1
aduh teringat kembali kan,1
semua udah tau dalamnya mbk Gisel jadi tolong ditutup jgn diumbar lagi,1
masih ku ingat walau kadang lupa,1
kebayang pas saat itu,1
aku tau kamu luar dalam,1
pasti belum cukuran,1
saya msh inget goyanganx,1
judulx menolak lupa,1
kok pikiranku ingat yg engk2 ya...,1
mudah2an ada lgi yg terbaru,1
jangan joged ....ingt btul goyangannya ,1
udh itam,1
MasaLah GoYaNgan eMg KaMu Hebat,1
padahal sudah dilupain malah jadi ingat lagi masa lalu,1
menolak lupa...,1
istigfar otakku jgn traveling,1
waduh menolak lupa,1
gerakan nya sedikit kaku yak tp tp.. ysdhlah,1
lentur ya tteh nya,1
jujur saya tdk bisa lupain itu,1
apa yg mau di pamerin sudah tau pup nya hee,1
aku cuman belum tau aroma mu,1
GUA SUKA GAYA LOO DI ATAS MBA,1
Buat lah aku hilang ingatan ,1
"dalam fikiran ku ""pasti anu"" gak jadi heheheh",1
jd teringt,1
biasa sudah tau semuanya,1
"lincah ya, kayak yg dividio",1
sudah tidak penasaran berkat kegigihan mu ,1
di tunggu 30 menit nya sama nobu cee,1
"yang bilang kenal luar dalem, gua curiga kalian diam2 bawa sampe kamar mandi tu",1
aku kebayang sm 17 detik malahan,1
klw ada episode baru kabari ka,1
maaf...aku lebih ngefans ama ini ,1
Ingatanku masih kuat ,1
run Jessica run banyak org cabullll,1
Kemaren kemaren padahal ga segitu dah,1
gemoy gede banget bonekanya jadi pengen peluk,1
kak jes juga mancing ah matanya ...hahaha,1
kok dia ngeliat ke situ yaa,1
penglihatan gua seakan kabur entah kemana..,1
gede bet ram hp gw,1
apa yang anda pikirkan? yoii samaa,1
aku mau mandi tapi boleh gak bawa hp,1
perasaan gak Segede ini dah bonekanya,1
bntr2 hp gue gede juga yaa,1
perasaan gua ngak kemarin ngak segitu dah....,1
njir gua baru tau sedege ini ram hp ku,1
gua tau arah mata kalian,1
gw yang ngantuk langsung seger anjir,1
bonekanya gede,1
kalo gk di pancing kaum cowo juga gk bakalan gitu adu neng,1
kl tiduran emg suka gitu keliatannya,1
eh itu boneka ny geda y bund,1
byakugan ku seketika aktif,1
AAA TREMORR SUMPAA,1
tolong pikiranku bersahabatlah sedikit.,1
"Gede banget kak Jess , bonekanya",1
btw rumh gua deket gunung,1
Aduhh sayangg rebahan Mulu aku di depan rumah nungguin dari tadi ini,1
mon maap tuh besar amat,1
"baru slese makan liat ginian aduh"" ",1
baru buka tiktok masa harus olahraga lagi,1
Ya ampun sayangg bikin saya ngefly aja,1
g nyangka bakal segede itu boneka nya,1
kak awasin duluu aku GK nampak,1
kok matanya kak Jesika kebawah terus,1
gede bngt boneka nya lucu,1
"beli dimana boneka nya ka, gede juga",1
gede banget bonekanya:v,1
pas ngomong btw mata nya kemana sihh?,1
itu ngelirik apa si ,1
bentar gede banget ram hp gua  udh tau gua pikirin kalian ,1
itu yng melendung appan cuyy,1
kok jadi segitu anjj,1
Hmm mayann lahh,1
salpok ama gunug kembar,1
itu roti seribuan di pasar ya,1
kok di lirik sendiri,1
BONEKA NYA GEDE BANGET SIH KAK,1
seperti ada tanjakan,1
baru Aja Mandi Wajib Knapa Sih Harus Ke WC Lgi,1
btw udh gede aja kak jessica,1
besar sekali,1
"gws y cabulers, miris bgt kalian...",1
aku gk lihat kok..cma lirik aj,1
skrg otak cowo yg miris lgi traveling,1
yg langsung liat ke situ kita satu bumi,1
Palsu tu mah pasti isinya spons ,1
inget kata lord teguh nikmatin aja borr,1
lirikan mata nya liat ke situ Mulu,1
prasaan kemaren ga sebegitu,1
GW UDAH EDIT LU MBAK,1
ku kira dengkul ternyata....,1
UDAH GEDE AJA JES,1
pikiran kita sama semua boyy,1
Aduh kok gelap anj,1
 ade gunung kinabalu,1
Kenapa harus lirik ke situ kan jadi ikutan,1
liat apa bang,1
naik2 kepuncak gunung,1
gede bet layar hp gw,1
Gua tau apa yang lu liat brayyy,1
sipp tidak tercontrol mata gua langsung auto aim,1
wih perasaan kemarin gk segitu,1
yg pertama kali saya lihat adalah......,1
ekhem ekhem gw gk liat,1
gede bangett kak boneka beruang nya,1
ku kira lutut,1
GW BARU AJA DARI WC KOK HARUS BALIK LAGI SIH,1
udh mkn tpi krg minum susu,1
wow mataku tajam bgt,1
"gua cuma mau tanya ya bukannya gimana, cewe klo tiktokan matanya liat kebawah tuh knp?",1
pertama mata liat mana boy? ala sia boy,1
moon maap yah gw otaknya traveling mulu,1
Udah Gede aja ni kak Jane...,1
lirikan mata nya? Maaf,1
 Jan ganti Angel coba mbak,1
aku tydak melihatnya,1
aku besok mo ke gunung gengss,1
apaan si anjir orang jelas2 itu kaki di lipat,1
boneka nya gede bet,1
matanya kenapa sih hrus nengok kebawah,1
"gede banget, telinga boneka nya",1
apakah kamu melihatnya?,1
"gede bat anjir, bonekanya",1
gede banget ya...,1
pasti untuk @Jerome Polin mweheh,1
yang pertama kalian liat apa?,1
ini layar gw kegedean maap baru beli hp,1
bola nya,1
dikasi tontonan nikmati saja,1
1 menit langsung paham,1
kukira sakura,1
"biasanya gw liat vido jesika ke muka,tapi sekarang ke Ekhmmm",1
Susah banget fokus ke boneka,1
Gila si pas ketawa damagenya behh dahlah capek ,1
Ayuh kak pamer lagi,1
NGELIHATIN APA KAK JESS,1
tinggi tinggi gunung kinabalu,1
bola nya kenyal,1
boneka nya gede Bagus lagi,0
"runnn bestiii banyaa orangg cabull, btw emangg gede sih bonekanya",1
matanya jngn ke bawah ke aku ajah,1
Dah mulai ya bun ,1
entah kenapa mata cowo tuh auto aim,1
ingin pelukk,1
somay somay,1
"gue liat matanya dia, matanya dia liat kesitu jadi gw ikut salah liat jir",1
kok gue jadi senyum senyum sendiri,1
gede amat boneka ny,1
Mangkok,1
"kak itu apa kak, boleh aku pencet ga",1
pas berdiri kaya sakura,1
yahh mandang fisik,1
lu tau yang gua pikirkan....??,1
lah kalau tidur emang besar kali dia juga g liat kali,1
yang salah angle nya bukan w,1
Mata gua reflix sih,1
kak lu pernah gitu an ama kakak lu gk? ,1
"sebenernya mah sama aja,itu cmn gara gara tiduran ajaa",1
mata nya selalu fokus ke...,1
"td aj kk video ini,nnti bwt lg tp posisi bdn ny bd",1
kenapa ada jeruk bali,1
tu bh Lo knpa tu,1
Rasa nya hambar mending beli boba,1
Gas ngen,1
mendaki gunung mlewati lembah..,1
gede banget eh maksudnya boneka nya,1
Duh nyesal gue dulu udah ninggalin btw balikan yuk,1
"kaya ada kode nih, dari matanya",1
cowo lemes bgt anj,1
kok gede ya bonekanya ,1
aku hanya melihat 1 pandangan,1
"gede amat,boneka nya",1
sengaja bet matanya,1
hari tanpa bh sedunia,1
dya kya sesek jir keberataan mngkin..,1
bro kita sepemikiran kan,1
berdemeg,1
nagih bor,1
gua cuma salpok ama mukanya and bonekanya kagak kemana mata gua,1
waduh the real gunung Bromo,1
ada gambaran anak sd,1
kak jesica otak ku melayang,1
bokep? pasti banyak yang laik,1
Gede Bet anj!!!!,1
kalian liatin apanya jujur loh,1
Mohon maaf semuanya saya cuma mau tanya Bundaran HI dmn ya???,1
ohh tidak mataku hami,1
apakah isinya bansos,1
masih di atas ya ges ya,1
mendaki gunung lewatin lembah,1
makin gede aja boneka nyaa,1
Gedek ya kak itu... bonekanya,1
udah besar yah buu,1
udh gede aja bonekanya kak makan apa?,1
mata boy mata ,1
bonekanya gede ya,1
tt terlebih keluar ,1
Otak saya menjadi sensitif,1
siapa yang fokus ke boneka nya .. btw imut juga yh yg di belakang ,1
mana kegoyang lagi,1
gunung kinabalu,1
mungkin itu lutut nya,1
TT gde,1
Enak bgt bikin gini doang 19 m,1
Udh saya editin kak,1
tt lu,1
"bukit berkembar,johor",1
itu TT ap bkn,1
mata gw nakal we,1
matanya,1
eh ko kepalanya ada 3,1
itu kepala anak bayi ya 2,1
makok kembar,1
apakah itu asli tanpa rekayasa,1
otak ku ngelag boy,1
otak gua ga aman,1
jir banyak ngaberss,1
dua puncakk niboss,1
mengunung gak sehh ?,1
pengen deh punya kelebihan bisa melihat meskipun tertutup,1
aduh kelilipan dh mta ni,1
kita satu hati satu pikiran:v,1
tenang kita sepemikiran kok kawand,1
gede banget,1
mendaki gunung lewati lembah,1
WaDuh gede Kepala Beruangnay,1
kurang greget gak sih,1
"gabut, pacaran yuk?",1
ngebug otak gua bund,1
"cabulers di mana"" geli ewww",1
treveling,1
eitssss bukannya kalo tiduran pasti gitu,1
andaikan klean jadi beruangnya,1
hmmmm pertumbuhan yang sangat capat,1
berusaha untuk tidak melihatnya,1
Mukanya Mood Banget anjir,1
Bujed gede bat bonekanya ,1
udah gede ya kak jessica,1
mari menggambar gunung,1
itu tt?,1
gunung ciremai,1
gw dah editin tapi sepi,1
ahhh...pengen ngeremmmsssss,1
ahhh enaknya di ngen nihh,1
ada roti burger,1
naik naik ke puncak gunung,1
Aduh Hay Gede banget Hp gw,1
kayanya enk tuhhh wkwk,1
"bayangin jadi suaminya, tiap bangun tidur liat mukanya ",1
Bonekany besar bet gemes pngn tiduran,1
gunung indonesia,1
"mata nya kak jane ke situ mulu, mngknya gw liat nya ke situ jg",1
simpan untuk kenangan sabi ni ,1
lemaknya lucuu,1
Tumbuh dan berkembang @auliaisan,1
mendakiii gunungg lewati lembaah,1
udh gede aj ya kak bonekanya,1
bolatt,1
rakuat aku sumpah,1
melewati lembah dan gunung,1
pikiran lu semua pada treveling ya kan,1
wah itu dua apel nya kok di naikin harom parah sih,1
es kelapa ijo,1
ada dua buah durian,1
ayok ngen kak aku dah ga tahan,1
itu asli gede bet dah lingkaran 2 nya,1
Btw emng gede sih,1
gunung,1
Tetenya gede bgt bun. Kaya mancing para lelaki aja,1
yuk bisa ratu direboisasi lagi pohonnya terus kembali seperto dulu sayang ratu,1
awas om bayi nya loncat,1
"awas dedek nya yang di dalem perut om,",1
"jangan terlalu lincah ya paa,ntr bayi nya kesakitan",1
om Luna butuh sugar baby ga?,1
cetar membahenol,1
lentur ya bun,1
tumben lentur ,1
kenapa GK kepeleset aja si kan seru,1
Katanya hamil? Kok mana perutnya,1
mas keguguran ya? baca donk mass,1
ngemeng ngemeng lu hamil ga jadi ape ye,1
kenapa sih kamu terlalu memikat??,1
anaknyaaa mana?udah gugur yaa?,1
lehernya kemana mas,1
mas vital mu brapa senti,1
semangat ngentenya bang,1
"ratu kok perutnya ga besar""",1
perute kempes maning,1
Sedot,1
semalam bobo di mana,1
pahanya ada bintik2 itam gitu,1
kalian melihat nya,1
aku melihatnya kawan,1
"kak milen tutupin dulu donk, biar makin sexoy",1
Apa kau melihatnya DORA,1
Njirrrrrr coba fokus kemana,1
mata gw ternodai,1
enek endok,1
masih ada tomatnya,1
ternyta masih ada,1
apakah kau melihatnya doraaaaaa?????,1
"hati"" telurnya jatuh ",1
q melihatnya wkwkwk,1
knpa sih lu jd bgtu milen ..,1
